__typename,id,movie_id,scene_description,time_description,played_count,is_trailer,user_scene_id,user_time_id,user_song_id,ts_id,ts_link,ts_thumbnail,song.__typename,song.id,song.name,song.artist.__typename,song.artist.id,song.artist.name,song.artist.slug,song.previewUrl,song.spotifyImg64,song.spotifyUri,song.appleMusicUrl,song.appleMusicPreviewUrl,song.youtube_id,song.track_number,song.contributor_user_id
SongToMovieType,13991,904,Jack and Dina arrive at Greg's house,20.0,741,,1841.0,,1841,,,,SongType,13588,A Beautiful Morning,ArtistType,363,The Rascals,The-Rascals,https://p.scdn.co/mp3-preview/5431b7f86e358eb4738be632eaeec210c6e1f9cd,https://i.scdn.co/image/2ded4deeb64d4e30e41e68005b813717b912cccc,spotify:track:3QwbKe0s8TcNclzXAXHeHy,https://geo.music.apple.com/us/album/a-beautiful-morning/id64744318?i=64744313,http://a318.phobos.apple.com/us/r1000/021/Music3/v4/50/25/1a/50251a12-07da-7fa4-949a-a766ad506956/mzaf_1364703500825542504.plus.aac.p.m4a,DBmBAUvEEHs,,1841.0
SongToMovieType,13990,904,Song that introduces Roz's TV show,38.0,18,,1841.0,,1841,,,,SongType,13589,Express Yourself,ArtistType,2913,The Deekompressors,The-Deekompressors,,,,,,,,1841.0
SongToMovieType,13986,904,Jack attacks Greg in the ball pen,82.0,497,,1841.0,,1841,,,,SongType,13590,"Main Title (From ""Jaws"")",ArtistType,589,John Williams,John-Williams,https://p.scdn.co/mp3-preview/1179cf013be5ae6ec957fa0d919bd4292a2de7e0,https://i.scdn.co/image/051d8490f85675b19cc76712f858a69e3d5a98e9,spotify:track:55xly70WJY1cx5qsoogaqs,https://geo.music.apple.com/us/album/main-title-from-jaws/id101876768?i=101875400,http://a381.phobos.apple.com/us/r1000/117/Music/22/3f/dc/mzm.jwingupi.aac.p.m4a,,,1841.0
SongToMovieType,13984,904,Jack watches this on the computer during the end credits,92.0,417,,1841.0,,1841,,,,SongType,13591,"Byrnes, Jack Byrnes Remix",ArtistType,3061,Joseph Bonn,Joseph-Bonn,https://p.scdn.co/mp3-preview/3366b80462304033cc359a552307ad4b40bb8ebb,https://i.scdn.co/image/285e85a91f9e89097d45d9ccca4337d2f40a6395,spotify:track:5Tpxa139brAd3rGMVhLZB6,https://geo.music.apple.com/us/album/byrnes-jack-byrnes-remix/id409928708?i=409928756,http://a1284.phobos.apple.com/us/r30/Music2/v4/41/ac/21/41ac2197-5af2-3191-38fc-49fcaae87fd2/mzaf_7497399305368389861.m4a,,,1841.0
SongToMovieType,14044,904,,,353,,,,5,,,,SongType,13657,Get Your Hands Up,ArtistType,2913,The Deekompressors,The-Deekompressors,,,,,,xPNBsGTIPOI,,5.0
SongToMovieType,80631,107560,,,0,True,,,179849,,,,SongType,221944,Remember the Name (feat. Styles of Beyond),ArtistType,132215,Fort Minor,Fort-Minor,https://p.scdn.co/mp3-preview/638438d67a6c6984c5609708afd3a7b67df8e1e3?cid=e65ec55f845b4bd8b08cb0e85acb1d7d,,spotify:track:6ndmKwWqMozN2tcZqzCX4K,https://geo.music.apple.com/us/album/remember-the-name-feat-styles-of-beyond/95787592?i=95786277,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview128/v4/ff/91/ec/ff91ec86-bffd-faa9-d9cd-a3f48b131816/mzaf_2750666017344718734.plus.aac.p.m4a,VDvr08sCPOc,,43497.0
SongToMovieType,80632,107560,,,2,True,,,179849,,,,SongType,39552,You're The Best,ArtistType,15108,"Joe ""Bean"" Esposito",Joe-Bean-Esposito,,https://i.scdn.co/image/ab67616d000048515631dff79dceb723ab1e680d,spotify:track:4zXa17K83Pp6N2yXdVc2sv,https://geo.music.apple.com/us/album/youre-the-best/id370490618?i=370491060,http://a447.phobos.apple.com/us/r1000/106/Music/20/0e/95/mzm.uiwjjbej.aac.p.m4a,6LDpcoNuMKU,,
SongToMovieType,80633,107560,,,5,False,,,179849,,,,SongType,9799,Do You Remember (feat. Sean Paul & Lil Jon),ArtistType,5852,Jay Sean ft. Sean Paul and Lil Jon,Jay-Sean-ft-Sean-Paul-and-Lil-Jon,,,,https://geo.music.apple.com/us/album/do-you-remember-feat.-sean/id340025822?i=340026003,http://a288.phobos.apple.com/us/r1000/067/Music/ab/0d/ec/mzm.xflmopbc.aac.p.m4a,,,5.0
SongToMovieType,80634,107560,,,3,False,,,179849,,,,SongType,9800,Say,ArtistType,2180,John Mayer,John-Mayer,https://p.scdn.co/mp3-preview/877f86421ad7989a32f2f42074713d8b678c4d31,https://i.scdn.co/image/e1a6e844103a1f00e7a23e8f33f411e604dca816,spotify:track:6wZI4mdT8JwXgkGURnBQiq,https://geo.music.apple.com/us/album/say/id267890998?i=267891024,http://a1177.phobos.apple.com/us/r1000/070/Music/6e/46/9a/mzm.sftwsvor.aac.p.m4a,WQtGqmi2O2U,,5.0
SongToMovieType,80635,107560,,,3,False,,,179849,,,,SongType,257922,SpongeBob SquarePants Theme,ArtistType,132429,Painty The Pirate and Kids,Painty-The-Pirate-and-Kids,https://p.scdn.co/mp3-preview/2f3bccd69c682ea9b6d6e19467bef509ff291f64?cid=9c8905a1915a4bae8725b70bbc14b31c,https://i.scdn.co/image/ab67616d000048510b7308bbc80263d470de0030,spotify:track:5JgN3hKb4uy9a2MkseZnEq,https://music.apple.com/us/album/spongebob-squarepants-theme/289319930?i=289319967,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/60/42/bd/6042bd23-16cf-d6a9-f4e7-dc790a35ad35/mzaf_17196177356784266065.plus.aac.p.m4a,Do5B6aad8IA,,46424.0
SongToMovieType,80636,107560,,,1,False,,,179849,,,,SongType,9801,The Tribute (DJ Zeph Remix),ArtistType,5853,Colossus ft. Capitol A,Colossus-ft-Capitol-A,,,,https://geo.music.apple.com/us/album/the-tribute-dj-zeph-remix/id83210418?i=83210375,http://a744.phobos.apple.com/us/r1000/007/Music/93/9c/54/mzm.uppwrfij.aac.p.m4a,,,5.0
SongToMovieType,80637,107560,,,1,False,,,179849,,,,SongType,15852,Here I Come,ArtistType,1788,The Roots & Erykah Badu,The-Roots-and-Erykah-Badu,https://p.scdn.co/mp3-preview/0780c44dc20869a6fe8c9c65b3306ee09287c3ad,https://i.scdn.co/image/ab67616d00004851b275d8830eef32c207bbf573,spotify:track:0UG6T3ulEb2zWJZgJK0PwP,https://geo.music.apple.com/us/album/here-i-come/id183134522?i=183134678,http://a1277.phobos.apple.com/us/r1000/084/Music/v4/b7/b3/2b/b7b32b77-7f86-fdb5-e95d-15a2d6deef32/mzaf_7461161096592383975.aac.m4a,3Ys9owWbBH8,,5.0
SongToMovieType,80638,107560,,,0,False,,,179849,,,,SongType,695304,Minerva Quartets,ArtistType,222814,"Camilla Kjøll, Lina Marie Årnes, Lise Sørensen & Tiril Dørum Bengtsson",Camilla-Kjoll-Lina-Marie-Arnes-Lise-Sorensen-and-Tiril-Dorum-Bengtsson,,,,,,,,179849.0
SongToMovieType,80639,107560,,,1,False,,,179849,,,,SongType,9802,Baby I'm Back,ArtistType,4987,Baby Bash,Baby-Bash,0,https://i.scdn.co/image/9e7a6fecd6008d7e39117ec1d053b6700895423c,spotify:track:2tVpdMp4TScLc7FmzoFjyI,,,,,5.0
SongToMovieType,80640,107560,,,0,False,,,179849,,,,SongType,695305,Full of Joy,ArtistType,8132,Various Artists,Various-Artists,,,,,,,,179849.0
SongToMovieType,80641,107560,,,0,False,,,179849,,,,SongType,9803,Nocturne for Piano No. 20 in C Sharp Minor,ArtistType,5854,Alyssa Park,Alyssa-Park,,,,,,,,5.0
SongToMovieType,80642,107560,,,0,False,,,179849,,,,SongType,9804,Dirty Harry (Schtung Chinese New Year Remix),ArtistType,1777,Gorillaz,Gorillaz,https://p.scdn.co/mp3-preview/eccdcc9d2307e28e9dbfc2564e80d4ebd69b0fd5,https://i.scdn.co/image/97f5c8c77c54287ba25684f473d07e09d14c314f,spotify:track:1lcEkPgnDBGOMivixFntyS,https://geo.music.apple.com/us/album/dirty-harry-schtung-chinese/id267507060?i=267508816,http://a42.phobos.apple.com/us/r1000/077/Music/c2/f3/04/mzm.msdrmgkd.aac.p.m4a,U101VtHUHj4,,5.0
SongToMovieType,80643,107560,,,0,False,,,179849,,,,SongType,695306,Steppin' Up,ArtistType,222815,K.T. Wilder,KT-Wilder,,,,,,,,179849.0
SongToMovieType,80644,107560,,,5,False,,,179849,,,,SongType,695307,Bang Bang,ArtistType,204206,K'NAAN,KNAAN,,https://i.scdn.co/image/ab67616d00004851a3a8f20705f6f1d9adf84551,spotify:track:61YzdCCBPM5Pc7lIiD5i8C,https://music.apple.com/us/album/bang-bang-feat-adam-levine/1445842067?i=1445842223,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c4/3e/0a/c43e0ac4-30e6-e27b-9701-c7dc390438a4/mzaf_586604921719500572.plus.aac.p.m4a,,,179849.0
SongToMovieType,80645,107560,,,1,False,,,179849,,,,SongType,66791,Low (feat. T-Pain),ArtistType,33,Flo Rida,Flo-Rida,https://p.scdn.co/mp3-preview/dcddd0ebee02d9142b39d092c823f88201547b7a,https://i.scdn.co/image/ab67616d00004851f9bd7a6c772ac496015be3f8,spotify:track:0CAfXk7DXMnon4gLudAp7J,,,,,5.0
SongToMovieType,80646,107560,,,1,False,,,179849,,,,SongType,219557,Poker Face,ArtistType,127463,Lady Gaga,Lady-Gaga,,,,https://geo.music.apple.com/us/album/poker-face/id902122441?i=902122445,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/Music4/v4/c3/1f/51/c31f515b-3652-95af-e69e-97f1c99f794c/mzaf_4371170342935511975.plus.aac.p.m4a,bESGLojNYSo,,43497.0
SongToMovieType,80647,107560,,,0,False,,,179849,,,,SongType,695308,Flight of the Bumblebee,ArtistType,222816,Balazs Szokolay,Balazs-Szokolay,,,,,,,,179849.0
SongToMovieType,80648,107560,,,0,False,,,179849,,,,SongType,9806,Xin Ying,ArtistType,5856,Xuan Qu,Xuan-Qu,https://p.scdn.co/mp3-preview/90aa63f2eefd03c949f6be1ff655da6ce2793467,https://i.scdn.co/image/8399fd91af697353ae016eae5d8c9df4331eae56,spotify:track:4XvbWoBY4CmTo0NJdiXWjJ,,,,,5.0
SongToMovieType,80649,107560,,,2,False,,,179849,,,,SongType,50679,Back in Black,ArtistType,546,AC/DC,ACDC,https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284,https://i.scdn.co/image/b7b31914e0c4951249fad37271248212c8ac3025,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://geo.music.apple.com/us/album/back-in-black/id574050396?i=574050602,http://a89.phobos.apple.com/us/r1000/118/Music/v4/e0/72/aa/e072aa95-f758-cf8c-7daf-ef18d8ad4d30/mzaf_567586272135364355.aac.m4a,pAgnJDJN4VA,,5.0
SongToMovieType,80650,107560,,,0,False,,,179849,,,,SongType,209735,Higher Ground,ArtistType,7709,Red Hot Chili Peppers,Red-Hot-Chili-Peppers,https://p.scdn.co/mp3-preview/1b4895944859a1c9c62de101358d8518fc419b4e?cid=null,https://i.scdn.co/image/1d875c76f4bd87149670068f3987b3c460b4f10b,spotify:track:5arVt2Wg0zbiWwAOZef2Nl,https://geo.music.apple.com/us/album/higher-ground-remaster-2003/id635343671?i=635344071,http://a523.phobos.apple.com/us/r30/Music2/v4/56/fe/d2/56fed2ee-6423-1a2d-2eff-c6ea7c2259d9/mzaf_1140397043810172535.aac.m4a,686A5yPMWrs,,113217.0
SongToMovieType,80651,107560,,,0,False,,,179849,,,,SongType,695310,Never Say Never (feat. Jaden Smith),ArtistType,8928,Justin Bieber,Justin-Bieber,,https://i.scdn.co/image/ab67616d0000485149130b16d4190db1d6822e59,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,https://music.apple.com/us/album/never-say-never-feat-jaden-smith/1440744913?i=1440744931,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/7c/6a/8a/7c6a8a95-e132-107b-e14c-502e8f9b55c6/mzaf_17035423691892644060.plus.aac.p.m4a,,,179849.0
SongToMovieType,80652,107560,,,3,False,,,179849,,,,SongType,695311,Leaving Detroit,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:4dXaCiouoeJde82lJLyX6r,https://music.apple.com/us/album/leaving-detroit/375145214?i=375145249,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/94/63/3d/94633de9-e1f6-4c39-32d6-dfb1f38a1593/mzaf_204438937521780049.plus.aac.p.m4a,,,179849.0
SongToMovieType,80653,107560,,,0,True,,,179849,,,,SongType,695310,Never Say Never (feat. Jaden Smith),ArtistType,8928,Justin Bieber,Justin-Bieber,,https://i.scdn.co/image/ab67616d0000485149130b16d4190db1d6822e59,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,https://music.apple.com/us/album/never-say-never-feat-jaden-smith/1440744913?i=1440744931,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/7c/6a/8a/7c6a8a95-e132-107b-e14c-502e8f9b55c6/mzaf_17035423691892644060.plus.aac.p.m4a,,,179849.0
SongToMovieType,80654,107560,,,1,False,,,179849,,,,SongType,695312,Looking for Mr. Han,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:7rjGS72piiSBibIGq52bzz,https://music.apple.com/us/album/looking-for-mr-han/375145214?i=375145332,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d3/f1/0c/d3f10ce1-a4bc-f8a9-56d1-daebf4bfa2ff/mzaf_3655277627483015695.plus.aac.p.m4a,,,179849.0
SongToMovieType,80655,107560,,,5,False,,,179849,,,,SongType,695313,Kung Fu Heaven,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:6LGjChxmWBtEifOGoXeuff,https://music.apple.com/us/album/kung-fu-heaven/375145214?i=375145374,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8b/78/c2/8b78c22e-27de-c8c6-5c6e-134222aafb12/mzaf_10610895940143169504.plus.aac.p.m4a,,,179849.0
SongToMovieType,80656,107560,,,4,False,,,179849,,,,SongType,695314,"""I Want to Go Home""/The Forbidden City",ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:3jeDPvSuXa7iV882j7J8Ip,https://music.apple.com/us/album/i-want-to-go-home-the-forbidden-city/375145214?i=375145386,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cb/54/11/cb541158-6437-23ba-592d-763f51aeb925/mzaf_10612673436015121614.plus.aac.p.m4a,,,179849.0
SongToMovieType,80657,107560,,,1,False,,,179849,,,,SongType,695315,The Lunchroom,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:7d7BqfMCjNxlFZG5CJTZoU,https://music.apple.com/us/album/the-lunchroom/375145214?i=375145388,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e6/8d/71/e68d712c-59e9-3173-0521-95e92bdff842/mzaf_14612621978397385019.plus.aac.p.m4a,,,179849.0
SongToMovieType,80658,107560,,,3,False,,,179849,,,,SongType,695316,Backstreet Beating,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:5i7WIgLMgWRkt8XRNoVWxn,https://music.apple.com/us/album/backstreet-beating/375145214?i=375145412,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/0b/7c/85/0b7c854b-1ab1-b020-a1ea-72120934561a/mzaf_18286988765216712365.plus.aac.p.m4a,,,179849.0
SongToMovieType,80659,107560,,,1,False,,,179849,,,,SongType,695317,Han's Kung Fu,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:7E3iv1gAy8AmbmoyIFPIh9,https://music.apple.com/us/album/hans-kung-fu/375145214?i=375145414,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/05/f9/c6/05f9c664-199f-5973-582d-a1ed1621f58d/mzaf_6383447224369442953.plus.aac.p.m4a,,,179849.0
SongToMovieType,80660,107560,,,2,False,,,179849,,,,SongType,695318,Ancient Chinese Medicine,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:5OV1xCqt5sNLoujZHS7Dn3,https://music.apple.com/us/album/ancient-chinese-medicine/375145214?i=375145415,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8e/6e/49/8e6e498b-5649-537d-0d34-85bcc87b97a2/mzaf_2799293434556402705.plus.aac.p.m4a,,,179849.0
SongToMovieType,80661,107560,,,1,False,,,179849,,,,SongType,695319,Beijing Valentine,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:1AQR5S0x7eIdYqE8kKS1t5,https://music.apple.com/us/album/beijing-valentine/375145214?i=375145419,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cf/aa/b7/cfaab740-12a4-43a5-e3cb-da05aaa52632/mzaf_8794723810196319184.plus.aac.p.m4a,,,179849.0
SongToMovieType,80662,107560,,,14,False,,,179849,,,,SongType,695320,Mei Ying's Kiss,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:2eAjILtCXkMCcIA06lkcFJ,https://music.apple.com/us/album/mei-yings-kiss/375145214?i=375145436,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f0/7d/33/f07d33a4-711b-9776-3ef2-441c3df74eef/mzaf_5196727178187497112.plus.aac.p.m4a,,,179849.0
SongToMovieType,80663,107560,,,5,False,,,179849,,,,SongType,695321,"Jacket On, Jacket Off",ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:3VTebPKioVPZmB3iutObVg,https://music.apple.com/us/album/jacket-on-jacket-off/375145214?i=375145440,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8d/68/0f/8d680f9a-a060-6d48-74a3-bee0c28ca35e/mzaf_13420617465611981382.plus.aac.p.m4a,,,179849.0
SongToMovieType,80664,107560,,,0,False,,,179849,,,,SongType,695322,Journey to the Spiritual Mountain,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:5Chgrr9Qe7CSLbvGakcVo3,https://music.apple.com/us/album/journey-to-the-spiritual-mountain/375145214?i=375145456,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/89/20/4e/89204e09-4c10-a534-7ef2-ea53f298479b/mzaf_4143478301807262947.plus.aac.p.m4a,,,179849.0
SongToMovieType,80665,107560,,,0,False,,,179849,,,,SongType,695323,Hard Training,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:69BPHxFF0gMHDfYSypvDCj,https://music.apple.com/us/album/hard-training/375145214?i=375145457,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/06/ec/fc/06ecfcd9-22ab-7d3e-a6b5-bd4d02c0f8f6/mzaf_8298649755142871580.plus.aac.p.m4a,,,179849.0
SongToMovieType,80666,107560,,,0,False,,,179849,,,,SongType,695324,All Work and No Play,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:5er92RrYf0c82FrHmVi3JN,https://music.apple.com/us/album/all-work-and-no-play/375145214?i=375145459,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/33/98/70/33987054-6600-903e-586c-76078b244fde/mzaf_408853515843019291.plus.aac.p.m4a,,,179849.0
SongToMovieType,80667,107560,,,0,False,,,179849,,,,SongType,695325,From Master to Student to Master,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:278ym66gl1xfVGjoRzv6LE,https://music.apple.com/us/album/from-master-to-student-to-master/375145214?i=375145474,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/53/8d/c3/538dc3a2-a2ec-f58e-58b2-efcedd181a10/mzaf_17769537609581167801.plus.aac.p.m4a,,,179849.0
SongToMovieType,80668,107560,,,0,False,,,179849,,,,SongType,695326,Dre's Gift and Apology,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:63Ts446XFANpnTG9HODMzv,https://music.apple.com/us/album/dres-gift-and-apology/375145214?i=375145481,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ca/7d/b1/ca7db137-6371-420e-1058-2ef138011475/mzaf_6144388576588219788.plus.aac.p.m4a,,,179849.0
SongToMovieType,80669,107560,,,0,False,,,179849,,,,SongType,695327,Tournament Time,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:6Zp4YyZajfxwlpBqXsFPFn,https://music.apple.com/us/album/tournament-time/375145214?i=375145538,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0c/cf/54/0ccf547a-ca4a-e2e4-36cc-128a2b991e75/mzaf_2520513400794956188.plus.aac.p.m4a,,,179849.0
SongToMovieType,80670,107560,,,0,False,,,179849,,,,SongType,695328,Final Contest,ArtistType,142697,James Horner,James-Horner,,https://i.scdn.co/image/ab67616d000048512e58a008177c88bef508ed54,spotify:track:59zqRGChFHmcVmA2hlzQxQ,https://music.apple.com/us/album/final-contest/375145214?i=375145546,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ae/d7/ca/aed7cacf-5c49-b235-360d-abd5b5dc8b8d/mzaf_6658015926233379159.plus.aac.p.m4a,,,179849.0
